symbol,Sample_0,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9
ACOT2,217.18625753625616,234.74240255593412,145.88593320723493,245.0774991458074,205.00451515770519,176.85995482129732,237.31572344203855,151.46452029828853,108.36589698722476,202.41007866082379
ACOT4,676.0988969132577,859.8173527074175,837.6436304961618,512.3735816896141,584.9146680279864,506.90073043507687,543.3800688159598,640.2112247824965,600.3582740944018,801.3979330878401
ACOT6,381.0195672042906,308.6020874201756,291.0334155165777,405.776492967169,265.28768717589213,480.05319259910624,262.36901514109013,363.9816762105216,354.29098857271407,656.8967553588681
ACOT7,338.8637044608722,721.9477140050797,704.9467258374458,809.8874339279024,320.2636897421892,449.2524311551981,454.997425042437,450.01051915990956,416.35692268533234,589.0365242846294
ACOT8,1038.8941703841688,1031.6862242438913,704.9686144687355,950.42951661585,410.36795313898153,712.3544483841869,595.2654459188448,924.7087947437448,1078.6387175664602,598.8978384649664
ACOT9,278.35281869409744,338.9170247433424,420.0249195131969,203.85447545363985,316.4910963386568,186.16637021667935,245.35413185238676,251.23361746937073,195.89936761796588,346.8057828067543
ACOT11,242.19155548196136,342.5028972778149,443.78604282805037,271.2379818233702,452.8973407726284,400.4971583475023,412.0071808821052,184.62455147098657,347.32199253271773,225.54771167120464
ACOT12,262.73457062106957,297.6630488953839,372.75701000180527,301.55752383397487,272.99976731157614,517.97652304691,376.2353796010626,538.5789256943922,353.9511438014269,242.69951320881293
ACOT13,1140.1863367973326,1149.2527921980472,636.3450049871374,1457.6953331433883,968.1926022846426,644.1233479914224,778.6071907299126,461.05418372774125,780.0291646622184,936.500502402888
ACOX1,776.7684781544974,875.9571414418629,488.6029889994979,991.9138610035629,1121.6418139107357,601.4099365457492,754.9952385216465,570.3579306810396,1066.0602400208875,843.9824837252179
ACOX2,741.0140844837367,786.62666016043,694.6375131446835,696.1251528722253,858.6072427116535,639.4016263772431,567.0465828061618,661.4370047276972,904.8574241423136,656.4832382169523
ACOX3,1405.0142911733667,831.6668254402094,646.7011504949659,716.5378356067678,776.0738739862695,855.9357403429041,998.1303217174273,1179.9309045027844,1282.7086755788437,789.4080933455491
ACOXL,344.41371510331476,410.12806564899506,334.2671332707869,226.33634431243814,308.96286979477884,358.6484508511762,351.89296399185463,231.44162332400472,376.396645022095,335.0234667519452
ACP1,157.96683152748122,334.8259648644772,383.1990677782208,372.2662797746981,339.2342685927677,145.55241083210132,362.0223516985713,374.20219957666507,219.5654109763389,333.41900250713223
ACP2,1099.8902963005633,755.869454138838,571.4270289841294,832.0220068140947,551.562911680244,1214.2628595550682,536.7375116886484,1032.4801877731152,766.7874623688355,1100.556674054598
ACP3,1111.0432725082758,553.327574866514,448.79154100845005,727.3855646245864,908.3372569071257,788.2351627649364,1099.1170835887128,622.0599111718643,697.8707758663888,991.8471509366713
ACP4,746.2196544653037,514.0695130897452,730.5313888529759,667.5586820706127,582.7819236115092,758.0158423911631,805.4180080408506,799.4945898739022,499.24205290116936,1178.9366695573271
ACP5,212.58168080647056,389.4241615772124,309.3539642392881,196.36742069029034,361.7015460893894,321.88385157440905,276.3370036460622,348.157229053167,465.4928172970726,217.52329100989536
ACP6,1024.7175851158506,1003.074844577333,1358.7235210346353,1282.57425765551,873.5462114544267,957.9467675510937,1104.568279904742,1436.0006674487117,1105.6086020903938,1382.8486059420566
ACP7,440.106286864568,503.48314860912575,359.3919350077449,517.6989956753035,503.6970228024898,1059.79906525609,478.8064316578774,436.67618221041954,836.8090605320557,492.4690731753988
ACR,1153.8991784747088,800.1134541239617,1164.7057816527686,801.836370740688,478.32980476368937,1112.9329207149244,539.3766877629404,1004.0936437055727,557.9424483528173,1218.4960552681216
ACRBP,482.60005711113075,451.9355073429954,404.5683841730427,388.57347008695615,568.9829519943822,270.16264070150856,383.8889184409207,477.94756197279924,217.67650418859577,312.28566049192915
ACRV1,910.305231527487,908.1765870594529,789.8965220181738,425.2734860067471,942.6304688084841,989.2297253895437,643.896922442447,950.1762270818335,650.1982057106022,562.5506849131434
ACSBG1,930.4494494438933,675.2417372441412,717.8828262711895,1292.086496384,1129.6591200013522,486.7133392073973,783.3321054338236,555.0206047557513,673.6544952208293,972.6734219143881
ACSBG2,319.7731513756358,373.2588482689782,353.6775363314227,469.8042583202894,229.1298806487088,341.16667889585307,435.74981220249015,472.0543163757079,319.0958501181053,390.9400594869517
ACSF2,1390.5576667437522,1112.14145292332,716.0067069278966,1483.4090864821146,907.7291804402246,639.7511531819316,945.5553924697016,985.6566569351103,508.7411706524186,1517.7754891234247
ACSF3,295.24896999918406,339.7879297624135,239.35547677114783,252.64762714413996,320.9737259725777,218.1482476392124,207.24410553247046,294.26599732743114,377.17746589721503,322.76267641967667
ACSL1,915.278289825324,1622.0987341515026,1399.0647827144924,1247.3560345297303,1115.5937334711193,916.150031118655,783.8303144167194,644.4720162449357,1082.677557104602,685.215313528801
ACSL3,84.94274631128764,69.90077894895673,83.61521778988086,89.73523792624529,91.50377494244414,90.17842273360205,142.92486923613126,77.55558234158194,119.2179998454295,162.16736824863327
ACSL4,256.67695569799076,362.2928375039532,456.88789671164596,282.453209022621,323.7647039287133,246.23739311411967,478.92497435947126,326.1038625136231,293.1023657607201,267.38899869414973
ACSL5,71.2284600348731,87.02774089205451,93.66361358309209,94.68317651998349,113.77503177050636,121.89387365887706,86.50389992445093,107.5788329584551,67.9102247301481,104.66082408025973
ACSL6,143.48761929786687,91.84427183866411,74.33221638948504,110.54362269719438,113.39964880916014,56.11480764708732,87.48233511006327,73.36783785913252,78.90071014017326,123.92203702757396
ACSM1,145.0703935116004,243.4772920024643,195.50289293132263,184.03144528496847,192.30024208584797,166.35702058998797,294.85259666158254,167.72104019172696,234.7795261899184,264.0434008530795
ACSM2A,658.4557786685656,1063.0865719128794,543.571361603088,742.6788538615315,634.1383514704212,767.8739780255145,802.4632811255487,1292.687353086643,653.9035921855666,586.3250556962793
ACSM2B,129.74057712154337,203.28832763696798,234.19081794274405,187.90177979005455,152.4296642115963,200.0852467867935,114.44757519811857,143.84713261367617,246.92063652872068,177.0262164744477
ACSM3,1021.3945391227217,1013.8101422144581,973.8015395203448,1242.598605228219,630.4228504358758,988.221302956805,1365.7057820852615,1209.1413874215204,1291.8169056582474,506.86967012873396
ACSM4,707.9268618125298,1525.0452780408607,1060.9383715118422,1071.6878178772727,1319.902372857259,992.5050614815042,897.2910256536259,830.7226633015792,1279.3067970050288,702.6872427569704
ACSM5,1137.4955275863056,1097.2849603487184,761.9544590032075,937.1942407315505,768.4619974296356,821.4223964008485,872.9389473403816,996.8942211107014,662.3066378810737,645.01128676196
ACSM6,803.6230675332343,547.2521927955227,1112.5359419059694,487.24738277556844,612.5010576885463,735.7941877491634,787.0979169944277,1205.9054705989163,846.4291794369359,680.4468975636921
ACSS1,661.1706181032523,788.3541573764849,532.9169524805533,723.9638276041082,1260.4025679265676,926.36371574498,910.6380784248151,714.8333209469627,449.96010317591623,968.7662603809516
ACSS2,698.8685456965753,742.8309456904301,409.855103068915,632.1313626715723,391.54806475591005,391.1079087277232,488.93038425115253,661.3314423100265,724.5606365719656,322.7057425693003
ACSS3,472.1077588926389,464.1660286972435,363.58600679600573,365.5159225479968,375.19582506426724,553.3153005456314,463.9345573852745,368.2792128285219,371.6939104128062,351.5502713921335
ACTA1,23.619703045994523,22.908163610833622,23.19287698468253,20.015343411191324,32.16604336910945,27.76383109131998,27.31236996450647,35.7421772575655,21.996792557202937,36.18636988732939
ACTA2,102.75028562477247,235.83026117306608,169.46670601981228,162.46431315267176,253.61600708447386,231.6764565671714,136.55544046508646,171.37308305710562,134.21161668029495,105.94310902830381
ACTB,850.1663296940171,730.3153859152308,835.1560867345804,1016.8063965249355,1013.1942105427371,782.0762774484817,1023.6744041255911,381.11371542424456,466.36363799044483,386.92946931402673
ACTBL2,579.7800292439268,925.6660607813035,993.090646035843,757.7720454596416,487.9490197027858,483.4746036021932,686.6511415910524,678.8368382726514,1092.0123360935872,553.8704472897299
ACTC1,151.69699686693312,158.40951925996157,248.68948583120022,125.61780278371101,265.7259890669877,173.81825219393787,89.60791098276167,191.08374647497985,156.66162145577977,187.4247101691867
ACTG1,1374.2782008012814,1380.5924577819653,1545.0611479100137,1460.029283587002,599.3392326650215,749.272624891317,810.1418271469512,1298.7224751742679,1404.1448395952852,832.054177502355
ACTG2,781.413546316143,569.198498564228,637.9052315556918,857.0856258237227,685.8270097346044,348.60677828966857,659.2938295214335,438.36580170698926,682.4642838757126,507.6176472773243
ACTL6A,417.44636442222964,581.9727890713357,857.8261502870125,325.80427436962634,510.23970817182146,531.8493420941436,372.2073754984593,624.6189239758248,447.2469549189541,276.56536243369777
ACTL6B,1632.1652911241993,992.0047520141138,906.0629228538313,1042.3883982893883,1630.8755526644568,1281.6752264380534,1872.5756750273056,627.3021451239256,1083.369888897281,895.073794565117
ACTL7A,1336.0457481857486,1476.121911600589,740.0531115742904,917.7724674895896,829.729882675325,924.4039107322654,842.8530501837633,765.9082091829018,1000.9510947842258,960.0030380294949
ACTL7B,304.86545725267365,502.66846251398135,261.1527298821264,409.44041835851664,643.4014744738441,477.63181349195855,329.6451788014846,328.5568221648636,477.76829363813266,479.58487911333077
ACTL8,192.56975964705717,234.77160095117486,396.8186781792184,231.0399101003517,176.94357821744012,341.73286180893683,247.3746023973024,237.4870716731573,362.3694631304373,247.45441097145454
ACTL9,590.246406626554,1074.9215440744365,522.1389014622484,734.3053683643669,519.3549612566854,598.0112643408731,835.4791594457985,342.98457098091257,702.6207651018163,572.2300817454915
ACTL10,523.3854268009115,819.2870787229543,953.9623673591813,662.870183287283,657.6614330247193,912.5460651786199,844.5929613737666,731.1846728514784,1204.9591251341915,1080.3958535041886
ACTMAP,1124.1126302191212,1025.5583491025677,982.0385144058578,1349.6752836942155,1181.4197935355294,1126.2969437357829,901.2884470657672,820.3014759532276,857.5361923928278,762.4192771616532
ACTN1,932.1802313545674,1534.7991316508183,666.7202781066352,1130.583832289033,642.5804364894556,700.6845040566477,730.9585713468821,728.1239092790362,691.1083087597005,1320.7033721174992
ACTN2,135.89995937590987,291.02215941667237,201.17411261658904,122.99494378605576,164.20112361433527,208.57417632466897,119.88858912282468,305.43448956023224,243.54018095562108,252.0548659624093
ACTN3,1508.6480713100418,1000.8364328796321,1552.357062553405,1321.4080915329796,1031.166153533448,870.3502988744615,1039.937469955368,1261.1029062919274,1574.5268566129616,979.0601679614875
ACTN4,130.31157038503835,197.9995207653288,129.28803091549125,128.32802200260974,179.22624731277713,117.96668302048626,147.99561367221543,123.4924485610501,217.79985196211177,194.74213015507414
ACTR1A,455.90123576605816,468.6360493264802,893.9257056475822,501.59972417344824,327.2852521821649,429.01470842350113,830.2598108260437,530.4394225119548,573.6628165300829,724.5591435530733
ACTR1B,81.28298127357507,96.88560470131586,63.84336408461907,93.69680705552803,44.23173859368918,87.62157068204135,70.0808715843644,78.11057174320145,85.30655254675197,76.58076024683888
ACTR2,1041.9504561590968,459.59651583002307,505.358510931245,388.97822616455386,928.5330146308346,873.765453445328,682.5706892331011,690.2872728563361,486.25832529703985,958.988842619963
ACTR3,156.06560086925245,242.2158015383629,234.01874621412895,384.64880550280805,271.5297748101711,399.7987559282083,221.17738418733822,286.19723463956075,220.52801272572682,351.49823722237187
ACTR3B,883.4312446192775,1498.055390137957,824.1806499822337,1032.5278328919785,1421.678795846845,1165.8679096580502,843.8280043744752,1168.6135609228606,1237.5544528246003,741.571136968452
ACTR3C,1366.33208412956,888.8315540409358,838.5760164035906,905.1127097894001,827.9816291294611,975.6635543809668,728.3619056393859,872.9930515220194,872.394990958876,779.6128017020608
ACTR5,11.230230816401205,8.272125789056863,15.135986934429836,15.079131459533288,19.108303087711043,14.195199234221434,11.542797382682739,10.968257011818864,18.796730288376583,16.095098026634677
ACTR6,1630.8155313535926,973.7954360201736,911.7309547008821,1083.849026962992,1011.6728834040312,1046.397766239676,816.0912439675653,754.1311097191364,831.7004133154268,824.2269397796285
ACTR8,197.06111852243617,194.3010288413317,226.0892100081937,248.46016124596872,155.7229557186057,222.12050981633115,132.7822548754896,182.30478097275082,259.4664001768349,214.87862340519055
ACTR10,365.8812594803437,244.91984704118548,351.7776996962832,381.3893712356791,325.92566269924987,422.4045981489536,276.7005027106641,379.9869458679134,642.6179294271242,535.0312355460501
ACTRT1,1241.4936873808833,689.575820467143,684.4587263723076,639.0588863536206,1159.45306622839,1328.7886313074164,946.312804232615,1108.4782521158327,920.8450902648044,735.3492332219857
ACTRT2,364.3259290846238,420.68239185573964,644.8962276645808,1203.31365173758,568.1194186634353,660.2766345340207,413.85530219529636,707.385084432865,810.7587908262033,462.5111573693655
ACTRT3,922.2306601774081,660.5537335945404,757.8121276389387,566.8537664656617,731.7130751697803,604.4794269338526,997.5089043790709,593.6223798223015,560.7566558649594,832.6890698710558
ACVR1,756.0902084178294,1206.103016317798,1403.5383028661188,1211.277109876489,793.3547972394549,798.2907572929288,1745.7106871555122,574.1415819788474,758.9398260972848,928.619776835866
ACVR1B,1434.6620215308253,908.6922662909312,926.9890315295215,866.1918852375832,859.4646284041555,852.3412744868057,780.8355530556364,1153.700307535218,1028.0531499628946,1112.435138000609
ACVR1C,359.4557287865523,605.0442503419376,626.6675212308429,402.5375226641641,275.6319449645733,774.5229897181812,427.49545615387495,286.8259595513897,325.9126315187961,472.94852196178493
ACVR2A,766.1120083855714,550.717364342325,722.7029380358501,742.2347645878916,820.1108489046478,502.82471528587894,705.8180796932743,817.8097015230635,803.9738157208593,711.5623666006929
